scenario_id,run_id,raw_log_path,rtl_start_boot_s,disarm_boot_s,decision_window_s,decision_battery_sample_count,distance_home_m,relative_altitude_m,route_bearing_sin,route_bearing_cos,battery_voltage_v,voltage_mean_v,voltage_min_v,voltage_std_v,ekf_wind_north_m_s,ekf_wind_east_m_s,ekf_wind_north_mean_m_s,ekf_wind_north_std_m_s,ekf_wind_east_mean_m_s,ekf_wind_east_std_m_s,current_mean_a,current_std_a,current_q25_a,current_median_a,current_q75_a,current_q90_a,throttle_mean,throttle_std,active_motor_count,motor_output_mean,motor_output_std,motor_output_max,motor_saturation_fraction,roll_abs_mean_rad,pitch_abs_mean_rad,roll_rate_std_rad_s,pitch_rate_std_rad_s,vertical_speed_mean_m_s,vertical_speed_std_m_s,horizontal_speed_mean_m_s,horizontal_speed_std_m_s,planned_rtl_climb_m,headwind_m_s,crosswind_abs_m_s,nominal_horizontal_time_s,nominal_climb_time_s,nominal_descent_time_s,nominal_total_rtl_time_s,required_air_velocity_north_m_s,required_air_velocity_east_m_s,required_airspeed_m_s,required_airspeed_squared_m2_s2,current_time_charge_baseline_mah,payload_mass_kg,true_wind_north_m_s,true_wind_east_m_s,requested_distance_m,requested_outbound_bearing_deg,rtl_charge_mah,rtl_energy_wh,rtl_duration_s,rtl_charge_integrated_mah,rtl_charge_runner_mah,charge_crosscheck_error_mah,charge_crosscheck_tolerance_mah,charge_crosscheck_passed,scenario_family_id,split,seed,ardupilot_commit,patch_hash,parameter_file_hash,scenario_fingerprint,requested_decision_altitude_m,sitl_speedup
train-h-0011,train-h-0011-run-001,data/raw/train-h-0011-run-001/logs/00000001.BIN,190.926932,425.732139,10.0,100,850.9079553601348,106.86194610595703,0.9809529671637336,0.1942454020373892,12.250962257385254,12.247854404449463,12.230595588684082,0.00578277495610209,0.65,-5.57,0.7009000000000001,0.024498775479603035,-5.574199999999999,0.016862977198585018,35.20993991851807,0.5770083536012692,34.902109146118164,34.92630386352539,35.055335998535156,36.26324577331543,0.452213319838047,0.007333926626142511,4,0.6739775,0.008820827271293769,0.695,0.0,0.12790529349364332,0.15147069948549252,0.005195631994398337,0.06609426257918227,0.006355857838352677,0.0077536066631530886,0.5511841319180614,1.1271869716282132,0.0,5.331881427276077,1.7703126547218755,182.28070733507872,0.0,84.57463073730469,271.8553380723834,1.2415540203738917,15.383729671637335,15.433748572382585,238.2005949955215,2658.8917000158435,0.5920829652052191,0.6259597829122124,-5.548766892821644,850.8369453099912,258.7992345739089,2354.222769165039,28.80771202337182,234.80520700000002,2354.518778049237,2355.0,0.2960088841978177,23.542227691650393,True,train-h-0011-family,train,4242641582660694755,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,f9c5709b9a2390b9e639f8b1f7393c23274f35ca0e909e09e7f8fd42ca180d86,106.87105756419987,2.0
train-h-0012,train-h-0012-run-001,data/raw/train-h-0012-run-001/logs/00000001.BIN,179.904676,358.647317,10.0,100,824.1598757426183,83.59827423095703,0.3913385281037825,0.9202467910411668,12.254459381103516,12.251905097961426,12.237942695617676,0.004840031601339787,-4.09,0.45,-4.116499999999999,0.012757350822173129,0.5084000000000001,0.04124851512478964,34.80971015930176,0.4832456039375148,34.549065589904785,34.574440002441406,34.630859375,35.70548324584961,0.4463053172826767,0.006093346742699908,4,0.6688250000000001,0.006356443581123022,0.684,0.0,0.08758478916290446,0.12236878257280712,0.0023197545216200304,0.07498777154941222,0.006601587314362405,0.0070877494574962206,0.5660769279956961,1.1843409507690295,0.0,3.5892394076329994,2.0787985195045495,128.55882915420486,0.0,69.06551615397134,202.6243453081762,13.318967910411668,3.404985281037825,13.747320864905278,188.98883096266002,1959.248536498858,0.572092734410613,-4.009055812118219,0.47684237384733563,824.103745502675,203.0407108207102,1789.2876281738281,21.89459121801977,178.742641,1789.6275796847056,1790.0,0.3399515108774267,17.892876281738282,True,train-h-0012-family,train,5733191753743371517,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,916783b2692177922029825e3fbb1594708a3eaaf3692a892f21b22d0a94819b,83.60439133234996,2.0
train-h-0013,train-h-0013-run-001,data/raw/train-h-0013-run-001/logs/00000001.BIN,136.079713,256.859715,10.0,100,495.0858637852671,52.988441467285156,0.8499074431804708,-0.526932005126311,12.226950645446777,12.224115924835205,12.208847999572754,0.005431331128536367,0.61,-4.26,0.6125,0.004330127018922197,-4.3848,0.08204242804793144,37.58840801239014,0.5412732653625584,37.30947208404541,37.333560943603516,37.412431716918945,38.61035079956055,0.48099417448043824,0.006839327914923273,4,0.6949175,0.006582225592457311,0.711,0.0,0.07888926847333744,0.13345655957527536,0.002330985318537969,0.07238553724057308,0.0028027790623673353,0.005492517273094505,0.5595213809066673,1.1659294595342975,0.0,4.049420009997594,1.7899231471298103,83.1995981260756,0.0,48.65896097819011,136.8585591042657,-5.88182005126311,12.883874431804708,14.162980882919804,200.59002748995184,1428.9709332219309,0.8460032390132781,0.5364504358309278,-4.280353189285817,495.03269670131,301.8030312087527,1289.7180053710938,15.749873504468395,120.780002,1290.1340229886548,1291.0,0.4160176175610104,12.897180053710938,True,train-h-0013-family,train,1195445472787466067,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,acb93a56d5dbacce80e48f2210b1f4849ca43dd07a670fb340ae97df971fdddb,52.98624092795767,2.0
train-h-0014,train-h-0014-run-001,data/raw/train-h-0014-run-001/logs/00000001.BIN,156.1042,355.721821,10.0,100,728.3676852971199,43.759521484375,-0.731736060164739,-0.6815881001415631,12.28770923614502,12.284654970169067,12.268624305725098,0.005503731359466392,5.0,3.32,4.947,0.057887822553625255,3.1664,0.13495569643405197,31.530845756530763,0.5462333214256893,31.22243309020996,31.26142692565918,31.387582302093506,32.51620597839356,0.40644847065210343,0.007019257683123361,4,0.6351425,0.009877357629953478,0.654,0.0,0.14065800097458506,0.16565149980358806,0.006705145005078305,0.06434909018363355,0.0035907952347770332,0.003589952523048077,0.5644097245106432,1.1262492279756626,0.0,5.688785392305943,1.4617177293467187,168.94721130264088,0.0,42.50634765625,216.45355895889088,-11.762881001415632,-10.48376060164739,15.756732078896274,248.2746058061189,1895.8232724958125,0.2152996687357795,4.8272515702889445,3.240395335607726,728.2658368833819,47.0349931347971,1807.6473388671875,22.18409125559483,199.61762099999999,1807.9272249251403,1808.0,0.2798860579528082,18.076473388671875,True,train-h-0014-family,train,6032379760273144186,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,450c1bc9ec8a106163a09c78e961b2fa7a35090d5456697902a806259ae0274a,43.76054347339298,2.0
train-h-0015,train-h-0015-run-001,data/raw/train-h-0015-run-001/logs/00000001.BIN,122.879162,242.404666,10.0,100,388.4687359172052,46.09731674194336,-0.16384045993309954,0.9864868492224873,12.307026863098145,12.304617347717285,12.291415214538574,0.004605078768874213,-4.79,-1.46,-4.5362,0.20042844109556907,-1.4857,0.011683749398202627,29.538617534637453,0.4617417011237949,29.28841543197632,29.310583114624023,29.40313482284546,30.40607204437256,0.3807131290435791,0.0058948196744073025,4,0.6139325,0.008412368498229267,0.637,0.0,0.12919664203860215,0.131999311740476,0.004291959255891482,0.0680596100871758,0.007953925619003712,0.004819627212836386,0.5361504703202481,1.0981197454872507,0.0,4.231483874120441,2.2088366062383757,67.34292276212942,0.0,44.064877827962235,116.40780059009165,14.401068492224873,-0.15270459933099545,14.40187808629169,207.4140924124088,955.1459721330725,0.03268236698816105,-4.581441074909336,-1.247142081945036,388.3952552026368,170.57208774583745,996.7227600097657,12.25808653735059,119.525504,997.0497693327102,997.0,0.32700932294449103,9.967227600097656,True,train-h-0015-family,train,2210123091860064229,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,48da05a35f3a6ccf724b3068480a88b376939c4afe86178cb07fd73dc970ad84,46.10821597703176,2.0
train-h-0016,train-h-0016-run-001,data/raw/train-h-0016-run-001/logs/00000001.BIN,121.489718,236.866882,10.0,100,320.8163858342659,60.32703399658203,-0.030002015818943354,-0.9995498382005771,12.237561225891113,12.234519882202148,12.217514038085938,0.005704774411885821,4.96,-1.92,5.0351,0.04208313201271972,-2.0052,0.05382341497898475,36.54627861022949,0.5731156430022118,36.24471950531006,36.269575119018555,36.38156700134277,37.57254981994629,0.46929300248622896,0.0072438727167276,4,0.6854049999999999,0.008310293316123046,0.704,0.0,0.1302610250515368,0.13490272508131726,0.0034473868917190738,0.06723387803465794,0.002107186932771583,0.007829093111354492,0.5160465581343204,1.070551517742355,0.0,4.97267334820358,2.1553604854097586,63.81450978913976,0.0,53.55135599772135,122.36586578686112,-15.03059838200577,1.7051798418105664,15.127013122691194,228.8265260140716,1242.226950952382,0.7297051458686197,5.006716465161592,-1.9970800293177058,320.73497591943175,1.7243234891623114,1172.411022949219,14.340237430983471,115.37716400000001,1172.8210700158115,1172.0,0.4100470665925968,11.72411022949219,True,train-h-0016-family,train,3184578911374658999,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,6fb8195b0cb80223970d131024d1d90fb6e2852578894c8599ff20ad7ecb820c,60.32368938598543,2.0
train-h-0017,train-h-0017-run-001,data/raw/train-h-0017-run-001/logs/00000001.BIN,149.087008,296.829554,10.0,100,661.2712586089191,42.60385513305664,0.8818308476886597,0.47156585549072555,12.267354965209961,12.264686393737794,12.249857902526855,0.005281740905826397,-3.22,-3.64,-3.2464999999999997,0.013369741957120844,-3.5556,0.06440993712153427,33.53064849853516,0.5309149433114189,33.24490833282471,33.26877784729004,33.35743522644043,34.55831680297852,0.4303739216923714,0.0066959461498742505,4,0.6549075000000001,0.00767651898649382,0.672,0.0,0.07642483181881558,0.1669233730260022,0.003228319521876579,0.06731510797025897,0.003907528761683352,0.0030765484470942177,0.5510704295020575,1.129774730976241,0.0,4.666376311892439,1.1861642912384098,123.98161124178348,0.0,41.735903422037765,170.71751466382125,7.962158554907255,12.373908476886598,14.714264502442818,216.50957984784878,1590.074715760031,0.43345258895457073,-3.1774334692141255,-3.568225681830315,661.2238114204501,241.86934512933712,1432.9198379516602,17.5507224391447,147.74254599999998,1433.2676901159464,1433.0,0.34785216428622334,14.329198379516601,True,train-h-0017-family,train,6908426760405427634,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,c3bccee2e4ff391cb6ea6c7d5d3b65e82906073a5630842907efc3a4209624f5,42.60708953695634,2.0
train-h-0018,train-h-0018-run-001,data/raw/train-h-0018-run-001/logs/00000001.BIN,188.077239,437.056774,10.0,100,890.1047097554765,88.04774475097656,-0.9245420915092153,-0.3810799404688809,12.276453971862793,12.273582305908203,12.257080078125,0.005527961806660156,1.07,5.77,1.0009000000000001,0.04630539925321887,5.6876,0.09031190397727194,32.639939308166504,0.5525476350044756,32.332204818725586,32.358564376831055,32.502676010131836,33.62349510192871,0.4203452941775322,0.0070465647430140955,4,0.6477925,0.009411134031029425,0.668,0.0,0.12080492896133244,0.17509657398550224,0.007502361172845559,0.06470614806551615,0.00683221471554134,0.005940043969595027,0.5824591862100885,1.1558659211475362,0.0,5.639848512083116,1.2420560900192332,204.1453633485416,0.0,72.03182983398438,281.17719318252597,-4.8116994046888095,-14.933020915092152,15.689090630487872,246.14756481166233,2549.3351445328485,0.32920505797244926,1.0635293833223969,5.644133322433006,890.0075444669909,67.59829690927735,2325.9064178466797,28.51995497078588,248.97953500000003,2326.1922489745757,2326.0,0.2858311278960173,23.259064178466797,True,train-h-0018-family,train,4562491164945990307,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,7c3fcad1fd0bc3dd74d583408454dd8bf4dc14c38dd55e43aaa0a71ee1068096,88.05109863283369,2.0
train-h-0019,train-h-0019-run-001,data/raw/train-h-0019-run-001/logs/00000001.BIN,131.877228,257.009655,10.0,100,529.4579172511102,31.92978858947754,-0.9590509719134592,0.28323353133386103,12.299470901489258,12.29706669807434,12.283937454223633,0.004761787800815245,-0.7,4.54,-0.5722999999999999,0.09290699650725988,4.3373,0.15161038882609595,30.292522964477538,0.47506138127583153,30.0397310256958,30.05982208251953,30.132066249847412,31.190503120422363,0.3897375112771988,0.0060473929686881665,4,0.6213425,0.006477668851523677,0.638,0.0,0.0382985544296591,0.18913011160700616,0.0027084229421933015,0.06802121164252238,0.006522500627906993,0.003271526911127623,0.5935502521718778,1.197092017057107,0.0,4.321786330462615,0.6796039242282828,93.2437467247065,0.0,34.619859059651695,132.86360578435819,3.40463531333861,-13.927809719134594,14.33790170105976,205.57542518925237,1117.9927303794336,0.11128772708543973,-0.7137893578851542,4.346951166575242,529.4294533037481,106.45706544555931,1093.7171020507812,13.434587038178668,125.132427,1094.047811791684,1094.0,0.33070974090264826,10.937171020507813,True,train-h-0019-family,train,212786673250542220,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,411c842185481f999a90c6eb2629845981fec9c6e53cf501343a194979956055,31.94082440113722,2.0
train-h-0020,train-h-0020-run-001,data/raw/train-h-0020-run-001/logs/00000001.BIN,202.487306,411.891844,10.0,100,1100.1368805441366,69.01565551757812,-0.8561985554418168,-0.516646913916406,12.241109848022461,12.238295183181762,12.22297191619873,0.0055129060371156375,3.06,3.29,3.1014999999999997,0.02732672684387944,3.3009999999999997,0.015779733838059494,36.17056186676025,0.5490934085946362,35.884050369262695,35.88622283935547,35.98091793060303,37.23151206970215,0.4643446919322014,0.006972277977093435,4,0.6818000000000001,0.0064722484501137335,0.699,0.0,0.04719025330230409,0.16897100131356602,0.002097498892768775,0.06993485705917026,0.0043833185607218186,0.004564447430699152,0.5679233535125959,1.1726472564235384,0.0,4.4286918350251705,0.9500483568647382,197.46473323094432,0.0,59.343770345052086,261.8085035759964,-8.26796913916406,-11.862985554418168,14.459935682792764,209.08973995050346,2630.489076622083,0.7020574390592034,2.998300191942033,3.2950941794262176,1100.1071918319021,58.89418535303185,2212.822494506836,27.033048304796296,209.404538,2213.155531929134,2213.0,0.3330374222982755,22.12822494506836,True,train-h-0020-family,train,8143094995105357741,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,a4c0fbf57ba906746331e7c176b8165141e0a79ef38ba63a551e386d4b6b568c,69.02002287418117,2.0
train-h-0021,train-h-0021-run-001,data/raw/train-h-0021-run-001/logs/00000001.BIN,222.911633,452.557238,10.0,100,1408.293629523691,39.843692779541016,-0.9256892061316621,0.37828493711927413,12.224509239196777,12.221699275970458,12.204977989196777,0.005978784193353067,-2.58,4.08,-2.5995999999999997,0.0077356318423254765,4.1897,0.08733218192625217,37.82787452697754,0.5981312499460245,37.524980545043945,37.55465126037598,37.623751640319824,39.01686477661133,0.484379178583622,0.007537732291470895,4,0.6969024999999999,0.006836519125256659,0.715,0.0,0.04444561067646739,0.1822225441875159,0.0030811616831112926,0.0670419448287537,0.0038762763547129,0.003666287805134145,0.5064159508546464,1.0420635091691943,0.0,4.86174958946509,0.8215212592112455,274.080380869776,0.0,39.89579518636067,318.97617605613664,6.382449371192741,-13.44659206131662,14.884438116344928,221.54649803930175,3351.7196569296207,0.8635316075862036,-2.564791608154943,4.150636021427328,1408.2706411224012,112.227999986704,2587.050308227539,31.53997282173292,229.645605,2587.3614705293576,2588.0,0.3111623018185128,25.87050308227539,True,train-h-0021-family,train,5870465285642143657,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,883c3128091c414258b08b26ab01a422a3d67562f475490c29114e7dd71dd20d,39.84899072827093,2.0
train-h-0022,train-h-0022-run-001,data/raw/train-h-0022-run-001/logs/00000001.BIN,193.881583,444.792012,10.0,100,932.9335907028169,92.3272933959961,0.09367040525495143,0.9956032619368888,12.291072845458984,12.288231620788574,12.273415565490723,0.005043121736196061,-4.92,-2.81,-4.7444,0.14789401610612915,-2.8103,0.011615076409563541,31.176159973144532,0.5021812887066034,30.900124549865723,30.925350189208984,31.055874824523926,32.064276504516606,0.40157815903425215,0.006413366617061384,4,0.63274,0.009252967091695515,0.658,0.0,0.15327246122501537,0.13688888181646608,0.0038453918291422766,0.06566671938707914,0.0069415496831061315,0.00652156874919235,0.5700767916663301,1.1594364318730541,0.0,4.986782055821365,2.3535339763296466,186.09476011034837,0.0,74.8848622639974,265.9796223743458,14.700432619368886,3.747004052549514,15.170456768549432,230.14275856642726,2303.3953490942163,0.1879308279596333,-4.78134613427979,-2.623448563456226,932.8519498040816,185.37580820683542,2241.814761352539,27.52174518349914,250.910429,2242.072998004082,2242.0,0.25823665154302944,22.418147613525388,True,train-h-0022-family,train,7606215296363769378,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,b39bafea7b95c159c4439421eaf87c798809f9c7b58e180fc6b9a66092abd053,92.33712221483813,2.0
train-h-0023,train-h-0023-run-001,data/raw/train-h-0023-run-001/logs/00000001.BIN,219.284751,445.581696,10.0,100,1157.1616954133797,100.35368347167969,-0.3804150473838061,0.9248158690917758,12.244709968566895,12.242075967788697,12.22752571105957,0.005008032830520288,-2.68,3.22,-2.6842,0.004935585071701121,3.2912,0.04450348300975999,35.7933268737793,0.500303693497933,35.52952575683594,35.55484390258789,35.60528564453125,36.72520370483399,0.4593362084031105,0.006352143076313591,4,0.6790625,0.00640496633480612,0.695,0.0,0.08642061488237532,0.12450790276093521,0.0025960713240567776,0.07402000198481047,0.006882298973505385,0.006767842849493373,0.550039543975257,1.156914601905995,0.0,3.7344127597657275,2.02264391816724,184.68527386909594,0.0,80.23578898111978,269.9210628502157,11.93235869091776,-7.095350473838061,13.882549559620328,192.72518227531455,2683.7146757543605,0.6697911271048005,-2.6048416259575693,3.1873704863898906,1157.1096807171166,157.64259684954868,2351.6261352539063,28.742946355152526,226.29694500000002,2351.9212230416892,2352.0,0.29508778778290434,23.516261352539065,True,train-h-0023-family,train,42078086902034749,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,9fa1cb97dfcbb352a40ff7c78b5f9c25beda274dffaa5eafe20740bc1f8ef55d,100.36061291144617,2.0
train-h-0024,train-h-0024-run-001,data/raw/train-h-0024-run-001/logs/00000001.BIN,149.08201,320.29683,10.0,100,399.0330991739783,115.82816314697266,0.6721548580506905,0.7404105933864373,12.300524711608887,12.29800703048706,12.282459259033203,0.004860246881884484,-3.89,-4.2,-3.7188999999999997,0.13434950688409686,-4.0233,0.15933019174029764,30.19654546737671,0.48478522681079744,29.946051597595215,29.970036506652832,30.063983917236328,31.066633605957033,0.3894945552945137,0.006258026754203476,4,0.623275,0.008301468243630166,0.643,0.0,0.053384619315908995,0.2279529370315734,0.005939369038314807,0.06416900199652684,0.011312678260728716,0.018017404507547886,0.6038084291999517,1.1614465591744199,0.0,5.457793596140165,0.47921723876694067,87.85005869281757,0.0,90.55210876464844,183.40216745746602,11.123005933864373,10.744848580506904,15.465220076765908,239.1730320228033,1538.3644134568915,0.09092887567220338,-3.7345817520955955,-3.924217594389264,399.03311404938336,222.2309194840473,1444.6102813720704,17.760381410915205,171.21482,1444.910409525235,1445.0,0.3001281531646782,14.446102813720705,True,train-h-0024-family,train,8925695598583147629,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,084132bf3e07aca3b36ee737c2f8c69d9e78a53fb3c00758d27535a5ef099fc1,115.83939987419178,2.0
train-h-0026,train-h-0026-run-001,data/raw/train-h-0026-run-001/logs/00000001.BIN,216.354257,471.454676,10.0,100,1057.6518273500214,119.12509155273438,-0.7551160227365512,0.655591177645438,12.262529373168945,12.259778099060059,12.243896484375,0.005302910550793631,-2.62,4.37,-2.5366999999999997,0.05788013476141877,4.3778999999999995,0.015766737138672614,34.02157783508301,0.5303312699075741,33.763556480407715,33.77729034423828,33.8515043258667,34.98733711242676,0.43787245988845824,0.006817864682154841,4,0.6623975,0.0077617326512834815,0.681,0.0,0.07044858618862875,0.17953343425446033,0.003697123198330087,0.06588140946000451,0.008338788997352822,0.00566992209678766,0.4790120314789834,1.000938554066041,0.0,4.968860576271529,0.954609801738153,210.2211324857736,0.0,92.75006103515625,307.9711935209299,9.09261177645438,-11.929060227365511,14.99926887636296,224.97806682543057,2910.462758704369,0.4821842660635208,-2.583698905708906,4.289035061262626,1057.61723744775,130.96865297420047,2504.883056640625,30.669038385638633,255.10041900000002,2505.143706066188,2505.0,0.2606494255628604,25.048830566406252,True,train-h-0026-family,train,452672239311778177,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,45f322f1aaa4aff0c7f7de9b03a52d1c9e3cc1d3e31ba1b0111789502a8eb467,119.1322990808068,2.0
train-h-0027,train-h-0027-run-001,data/raw/train-h-0027-run-001/logs/00000001.BIN,139.932338,274.03201,10.0,100,432.4056363684339,81.17111206054688,0.9223290550324941,0.38640537553567567,12.248838424682617,12.246331148147583,12.231353759765625,0.0050215927164805,-0.22,-4.17,-0.2373,0.029012238796756108,-4.1623,0.011987910576910402,35.36545654296875,0.5010786399468756,35.11197471618652,35.13402557373047,35.19100379943848,36.27706642150879,0.4533655744791031,0.00639762904927734,4,0.674265,0.0060757530397474125,0.692,0.0,0.05936991517891181,0.14622046425460247,0.003955204903941234,0.07248271622773933,0.006515512608020799,0.010815004759749624,0.5599718013134395,1.1562255806787463,0.0,3.930704221376366,1.3894664098329321,71.24477898925085,0.0,67.44740804036459,143.69218702961544,4.101353755356757,13.38559055032494,13.9998263206201,195.99513700752732,1411.5943877666673,0.627751323348485,-0.2879100810368579,-4.077878632291605,432.3727519334635,247.27051490275693,1329.6113039127067,16.274462775881407,134.09967200000003,1329.9914810772634,1331.0,0.3801771645566987,13.296113039127068,True,train-h-0027-family,train,3125695164150759591,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,b6b582138784b58f26f860b2e0130991270fe8218f74a565924cbe82edeb1f8b,81.17749272643479,2.0
train-h-0028,train-h-0028-run-001,data/raw/train-h-0028-run-001/logs/00000001.BIN,161.07721,305.601877,10.0,100,814.7132111149542,33.04030227661133,-0.9999404228841149,0.010915616443309803,12.221816062927246,12.218815116882324,12.203213691711426,0.0057423037436561694,-2.19,4.01,-2.2176,0.014361058456813,4.1127,0.07104723780696899,38.116649856567385,0.575126769342338,37.81914138793945,37.84425735473633,37.92392635345459,39.25750923156738,0.4878805211186409,0.007227102833742126,4,0.69932,0.007095251933511596,0.718,0.0,0.09928226194295703,0.12496508296473721,0.002856639840564134,0.07189134960670981,0.004546224320383771,0.0034235719355614285,0.5404416076452211,1.139613172004102,0.0,4.136661448220183,2.172575226041413,138.95039556732536,0.0,35.36020151774088,179.31059708506623,2.326756164433098,-14.11210422884115,14.302631926131765,204.56528001440364,1898.5331235176395,0.895748439981895,-2.2620752495198766,3.9754878587583162,814.6518378863555,90.62541404443465,1609.2847320556639,19.626214952474733,144.524667,1609.6880555341634,1610.0,0.40332347849948746,16.09284732055664,True,train-h-0028-family,train,7954250920473687008,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,97f0d3671e1b8a3eb74067fdb6b26f260a15faf86dfedea21c3e63bc867dc959,33.04687622262409,2.0
train-h-0029,train-h-0029-run-001,data/raw/train-h-0029-run-001/logs/00000001.BIN,250.462275,537.394123,10.0,100,1476.7872943133284,97.79288482666016,0.9653304670511487,-0.26103082075266715,12.2434720993042,12.240341157913209,12.223906517028809,0.0057254603759663335,2.36,-4.41,2.3855,0.012359207094308253,-4.4175,0.015898113095584646,35.965572662353516,0.5731029311988141,35.66969394683838,35.67744255065918,35.77320384979248,37.05370979309082,0.46153154999017715,0.007240094573496104,4,0.68086,0.0076026574301358354,0.7,0.0,0.07237477772185416,0.17147086885048377,0.004446993834797906,0.06711335363776075,0.0041474528254184405,0.005105940194596569,0.5507650517838373,1.1255763870935305,0.0,4.887036361103937,1.1496921784756078,288.83195708236656,0.0,78.5285898844401,372.3605469668066,-4.995808207526672,14.070804670511487,14.93136442935068,222.94564372207876,3720.044530146773,0.6757817312733241,2.2821981286209683,-4.411621119817473,1476.7584074233694,285.13039891004394,3027.1533966064453,36.98354914605837,286.93184800000006,3027.395950792565,3027.0,0.2425541861198326,30.271533966064453,True,train-h-0029-family,train,288515851551280347,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,c290e75ef4894b44eff9dd47f96261958e97ea0ea350eeb617788eed3d2e86ab,97.79981310169703,2.0
